Date,retorno_estrategia_bruto,retorno_estrategia_neto,equity_estrategia,retorno_mensual_activo,equity_buy_and_hold
2005-02-28,0.0,0.0,1.0,-0.005373383526764475,0.9946266164732356
2005-03-31,-0.012389592356592467,-0.013389592356592466,0.9866104076434076,0.012260082194768188,1.0068208205443017
2005-04-30,-0.000650564920822621,-0.0015059714585358834,0.9851246005288021,0.022185470139886348,1.029157613794703
2005-05-31,0.0063915652662731685,0.004986375628414591,0.9900368018278306,0.018173768385175315,1.0478612858996474
2005-06-30,0.012568724828358531,0.010944245089290643,1.000872007234452,0.05421242248282595,1.1046683846342364
2005-07-31,0.015430917034671227,0.01390894767426825,1.0147930836117156,0.018714971025775,1.1253422214457558
2005-08-31,0.009079923637767731,0.007184696401517277,1.0220840638278252,-0.008791850105654439,1.1154483813172404
2005-09-30,0.007842897847608827,0.006058801630003891,1.0282766684197462,0.04464294545261227,1.1652452825595907
2005-10-31,0.0030978506792897816,0.0014136428682834433,1.02973028439868,-0.06176418255775281,1.0932748602030198
2005-11-30,0.005441088950846796,0.004087633156471682,1.033939444051411,0.002179819489389593,1.09565800205055
2005-12-31,-0.00928505727404546,-0.010929356719276964,1.022639151041242,0.008380929030716818,1.1048406340076726
2006-01-31,-0.012467847586549102,-0.013253063298525564,1.009086049640942,0.027845084470218422,1.1356050147877461
2006-02-28,0.0005541952621902577,-0.00038476517555206314,1.0086977884699047,-0.010194229620290892,1.1240283965090458
2006-03-31,0.0002460584811232215,-0.0009467546808960801,1.0077427991170613,-0.024090579348302554,1.0969499012331994
2006-04-30,-0.009737519027281297,-0.010976585683930132,0.9966812239351893,-0.003450838979738561,1.0931645037552036
2006-05-31,0.016143664957519233,0.015064620090525315,1.0116958479251328,0.0059976613659255,1.099720934265977
2006-06-30,0.00806079257758003,0.0060607925775800296,1.017827526611006,0.02263363192315467,1.124611613110341
2006-07-31,0.006179902965642769,0.004561790603773712,1.0224706426581625,0.045906679788382955,1.1762387983196942
2006-08-31,-0.005832994989522631,-0.007751766941498905,1.0145446885317517,0.024704085611364095,1.2052967022927918
2006-09-30,-0.002226301165330051,-0.00335922986025365,1.0111365997194741,0.004728751082533604,1.210996250378533
2006-10-31,-0.0013874296648915749,-0.002217864198117321,1.0088940360555503,0.08501802999846624,1.313952765921245
2006-11-30,-0.006676172361049026,-0.007782585048276415,1.001042232415249,0.024514458939344303,1.3461636070496592
2006-12-31,0.004297823954887296,0.0033422040169792007,1.0043879197855932,0.02320357205239228,1.3773994113001442
2007-01-31,-0.007182689740491736,-0.008748802956265116,0.995600727783736,0.01122953475359604,1.392866965858922
2007-02-28,-0.013782683850931655,-0.014858289721526951,0.9808078037233622,0.02325461287442021,1.4252575479355394
2007-03-31,-0.004259032681411587,-0.005060109156490723,0.9758448091749841,0.04029126229553023,1.4826829736380944
2007-04-30,-0.009088068246872883,-0.010616921412737106,0.9654843415249459,0.017695369516390558,1.5089195967322813
2007-05-31,-0.008250840380521346,-0.009586332467072117,0.9562288876353356,-0.02925492504482143,1.4647762670312163
2007-06-30,0.012792455047499495,0.011796958261228025,0.9675094799109503,-0.07614394859381368,1.353242418252953
2007-07-31,0.018768865115543362,0.017078803923224063,0.9840333846122099,-0.023836159485886337,1.320986316148409
2007-08-31,0.024184986993345325,0.02235669310986747,1.0060331170018493,0.04472497885542478,1.380067401206452
2007-09-30,0.010327641372765484,0.008413614941013338,1.0144974922662104,0.0307459154040457,1.4224988367758267
2007-10-31,-0.010927933516038973,-0.012927933516038973,1.0013821361340047,0.052735029146107316,1.4975143543935037
2007-11-30,0.0065685729087942785,0.005209822478444333,1.0065991592963481,0.022346359173485153,1.5309783480242307
2007-12-31,-0.008924211203844476,-0.010850924646016922,0.9956766276700795,0.00036140298922543446,1.531531648175646
2008-01-31,-0.0007406844451974381,-0.0017964639504793227,0.9938879305021354,-0.06750889587407029,1.428139637611113
2008-02-29,0.0012308541187353748,0.00027639560141044697,0.9941626367544212,-0.04497562077824727,1.3639081708515322
2008-03-31,0.005013980085621747,0.0034528675788508757,0.9975953486909753,0.02227007191486378,1.3942825039016662
2008-04-30,-0.005725348303726856,-0.00749977523766773,0.9901136077976502,0.0535661965291386,1.4689689145228022
2008-05-31,0.009659272983972298,0.0086849329586607,0.9987126781028305,0.0038244047478132224,1.4745868462138934
2008-06-30,0.0021211739526246325,0.0005542823433119736,0.9992662469063447,-0.04540653170558059,1.4076309718286502
2008-07-31,0.0079505286739547,0.006283582688017451,1.0055452189961256,1.7718863425201608e-05,1.407655913449593
2008-08-31,-0.04261374299723428,-0.04430553577312928,0.9609939993243937,0.011012747197617578,1.4231580721656447
2008-09-30,-0.06360797409547853,-0.06392670267550382,0.8995608216566399,-0.043967214650944976,1.3605857757245128
2008-10-31,0.005875039248427669,0.005257305754616598,0.9042900879409629,-0.0795653864377308,1.2523302426973122
2008-11-30,0.01665348660302895,0.014854897425215936,0.9177232244399653,0.020046463203686804,1.2774350348264079
2008-12-31,-0.0032646844129367077,-0.00483882060421066,0.9132825263925826,0.007413249503097445,1.2869049794635739
2009-01-31,0.03529178541743913,0.03415964513835691,0.9444799334052153,-0.00868425701732615,1.2757291658650354
2009-02-28,0.005282263507352308,0.003595566267874044,0.9478758735944509,-0.0893624490613908,1.1617268832642906
2009-03-31,-0.023049470798011742,-0.024640833549017947,0.9245194219680801,0.03175848525099997,1.1986215693521298
2009-04-30,0.0031171557288535174,0.0018711357322306187,0.9262493232936657,-0.0022352155306941124,1.1959423918048888
2009-05-31,-0.019629221738227513,-0.020958379813883418,0.9068366381737246,0.0027582578527404755,1.19924110929851
2009-06-30,0.02034415116234258,0.019432283920747213,0.9244585451964524,0.05977243961277379,1.2709226760852113
2009-07-31,-0.005844958478609065,-0.007573166535607023,0.9174574666784147,0.04828391821828495,1.3322878026390736
2009-08-31,0.004159577982205787,0.0030325740906856566,0.9202397244211696,0.01583202325577047,1.353380614113835
2009-09-30,-0.003868144105490494,-0.005431249390490461,0.9152416729788021,-0.0033449682718359464,1.3488535988999062
2009-10-31,-0.04501670128821443,-0.04641398091807157,0.8727616634337401,-0.030904537234506924,1.3071679026288054
2009-11-30,0.006137787735313504,0.005768819274504383,0.8777964677398052,0.060729244354054246,1.3865512215993265
2009-12-31,0.012105833923707203,0.010555128372992528,0.8870617221421583,0.05471444087554789,1.4624155964344414
2010-01-31,-0.009214565099817069,-0.011121963704031275,0.8771958538652577,-0.030942989756439016,1.4171640856143137
2010-02-28,-0.010746016621752716,-0.011878893703541392,0.8667757375600051,-0.01011825569580895,1.4028248570331507
2010-03-31,0.00899698006857569,0.008086575980110791,0.8737849854195007,0.02526016683535622,1.4382604469625928
2010-04-30,-0.015519606436340662,-0.016965736847013958,0.8589605792960014,0.04219941439801741,1.4989541955762449
2010-05-31,0.0023421749877371827,0.001351564460378303,0.8601215198878439,-0.050609571974163416,1.4230927653292547
2010-06-30,0.009911564375677976,0.008118942001789323,0.8671047966223042,0.011812893299800675,1.4399036083218075
2010-07-31,0.007080879240667984,0.00509068432941319,0.8715189534224284,0.0778288882720966,1.551969705376474
2010-08-31,0.011526873964347975,0.009727238709894184,0.8799964263225654,0.023106377815312034,1.5878301037468212
2010-09-30,-0.0008317084920198585,-0.002624868139978127,0.8776865517398167,0.02653380479535387,1.6299612777678258
2010-10-31,-0.003180253558243022,-0.004555459220822647,0.8736882864447015,0.02859586494747372,1.6765714303364865
2010-11-30,-0.017060708328667556,-0.01807696394424489,0.8578946547921316,-0.02214642349606612,1.6394413694188494
2010-12-31,0.01092855818704798,0.010075533248158115,0.8665384009099069,0.009400565833179386,1.654853045941709
2011-01-31,0.0053137127996429985,0.0033137127996429984,0.8694098603003841,0.005509086625142563,1.663969774723683
2011-02-28,0.002220302210106883,0.000674168663800567,0.8699959891841978,0.01750446780806238,1.6930966800789227
2011-03-31,0.01166366942823959,0.010143321460714422,0.8788206381720255,0.005664389795447977,1.7026870396362686
