Date,retorno_estrategia_bruto,retorno_estrategia_neto,equity_estrategia,retorno_mensual_activo,equity_buy_and_hold
2022-02-28,0.0,0.0,1.0,-0.015734563042914762,0.9842654369570852
2022-03-31,0.0,0.0,1.0,0.1528184486227303,1.1346793540658409
2022-04-30,0.0,0.0,1.0,-0.05449396059341366,1.072846182059217
2022-05-31,0.010386049289759391,0.00938604928975939,1.0093860492897595,0.061440811733086687,1.1387627223496781
2022-06-30,0.05051327857041037,0.05051327857041037,1.060373447982619,-0.027128549485281817,1.1078697414844207
2022-07-31,-0.031813394488233504,-0.031813394488233504,1.0266393691770996,0.12257013605904077,1.2436614864338604
2022-08-31,0.1124625378707976,0.1104625378707976,1.1400445593744766,0.12409128629268606,1.397989039998112
2022-09-30,-0.04889515954536888,-0.050895159545368884,1.0820218096362828,-0.02928491925605453,1.3570490438409182
2022-10-31,-0.07402024938267815,-0.07402024938267815,1.0019302854495085,0.06241435916286686,1.4417483902648305
2022-11-30,0.04009294551703735,0.04009294551703735,1.0421006217959052,0.05836077307540477,1.5258899409009063
2022-12-31,0.045056760036489285,0.045056760036489285,1.0890542994460397,-0.05804360602025138,1.4373217863409895
2023-01-31,0.04871867706726529,0.04671867706726529,1.139933475570576,-0.058578173310292136,1.3531261016380483
2023-02-28,-0.038716438708514,-0.038716438708514,1.0957993110318642,-0.08080651680428458,1.2437846945677171
2023-03-31,-0.018485502456934786,-0.018485502456934786,1.0755429101754772,0.0666898090825696,1.3267324583882603
2023-04-30,-0.004087353326718501,-0.004087353326718501,1.0711467862835429,-0.009925408859479012,1.313564096291615
2023-05-31,0.062305837843969314,0.062305837843969314,1.1378854842568142,0.027090307659080548,1.349148951790077
2023-06-30,-0.039773908651125955,-0.04177390865112596,1.090351559982028,0.049847387768650275,1.416400502747625
2023-07-31,-0.033918301755453406,-0.033918301755453406,1.0533686867510281,0.021789161216989594,1.447262681649818
2023-08-31,-0.0814742817423294,-0.0814742817423294,0.9675462295881273,-0.0008887208376001654,1.4459764691471546
2023-09-30,-0.09480008325577366,-0.09480008325577366,0.875822766469363,-0.04756520022110339,1.3771983088771662
2023-10-31,-0.00878695616101599,-0.00878695616101599,0.868126950215577,0.026416547900436682,1.4135791339720205
2023-11-30,-0.03131203737480437,-0.03131203737480437,0.8409441267043519,0.043080866073690105,1.474477347327232
2023-12-31,0.03619964830892897,0.03619964830892897,0.871386008338509,0.0019134866842714926,1.4772987400976028
2024-01-31,-0.03922729596750661,-0.03922729596750661,0.8372038914874701,0.004488959951119531,1.4839302749777403
2024-02-29,-0.21539738501808497,-0.21539738501808497,0.6568723625341044,0.16534054394214787,1.729284113814781
2024-03-31,0.02924241674305518,0.02924241674305518,0.6760808979063219,0.12875709171032312,1.9519417070504357
2024-04-30,0.020991540706128072,0.020991540706128072,0.690272877595358,0.026888215331686505,2.0044259359845076
2024-05-31,0.012344742256752306,0.012344742256752306,0.6987941183560994,0.1825186151602759,2.37027098201174
2024-06-30,0.015602651363164743,0.013602651363164743,0.7082995711227276,-0.09376152861368747,2.148030751509653
2024-07-31,-0.06554104932324922,-0.06554104932324922,0.6618768739961366,0.013261497496257602,2.1765168559426824
2024-08-31,-0.011237662483517426,-0.011237662483517426,0.6544389250805224,0.04952224004901129,2.2843028461533956
2024-09-30,0.13598993068912124,0.13598993068912124,0.7434360291424856,0.1859214382901313,2.7090037168004755
2024-10-31,-0.03688487843018179,-0.03888487843018179,0.7145276095286629,-0.02557804968652183,2.6397126851311805
2024-11-30,0.011070940108785399,0.011070940108785399,0.7224381018998284,-0.011736752203415635,2.608731031457583
2024-12-31,0.01965759248099025,0.01965759248099025,0.7366394956997153,-0.10838258659331429,2.325990014541965
2025-01-31,-0.17137304151717264,-0.17137304151717264,0.6103993448199789,0.16955942033728272,2.7203835331180084
2025-02-28,0.07672499320895931,0.07672499320895931,0.6572322304060451,-0.08806937529682868,2.4808010547885258
2025-03-31,0.10199437117219301,0.10199437117219301,0.7242662184604074,-0.09173367813359368,2.2532280493150756
2025-04-30,0.08236742205064124,0.08036742205064124,0.7824736273164369,0.02580096419061889,2.3113635055287522
2025-05-31,0.15790903500371434,0.15790903500371434,0.9060332827218314,0.21412909927523083,2.8062936910652643
2025-06-30,-0.03178678361898235,-0.03378678361898235,0.8754213322469125,0.02246786084621355,2.869345107209726
2025-07-31,-0.027040140006182822,-0.027040140006182822,0.8517498168585569,0.05066459051521499,3.0147193021133423
2025-08-31,0.06764896314339858,0.06764896314339858,0.9093698088266179,-0.04587643820462067,2.8764147183456625
2025-09-30,0.010366910586889544,0.008366910586889544,0.916978424707487,0.058111470536349685,3.043567407501129
2025-10-31,0.033682159839112505,0.033682159839112505,0.9478642385775022,0.11197070858399105,3.384357806742171
2025-11-30,-0.049835402327710276,-0.049835402327710276,0.9006270428959436,0.017416579021281742,3.4433017419195875
2025-12-31,0.01960596968254641,0.01960596968254641,0.9182847093942429,-0.05004291508826847,3.2709888852254188
2026-01-31,0.15019904170393678,0.14819904170393677,1.0543736233378478,-0.05528119719697605,3.090164703632156
2026-02-28,0.05061715438248926,0.04861715438248926,1.1056342685604883,0.12467149383824261,3.4754201534401865
2026-03-31,-0.0714271875919425,-0.0714271875919425,1.0266619222519382,-0.08091850786863869,3.1941943404072113
2026-04-30,0.0335132912227476,0.0335132912227476,1.0610687422396732,0.0873462193717851,3.473195139980534
2026-05-31,0.015905830508669505,0.015905830508669505,1.0779459218117844,-0.0951484515045336,3.1427260006383144
2026-06-30,-0.07648896450820482,-0.07648896450820482,0.9954949544565587,-0.06036596123571353,2.953012324709313
2026-07-31,0.03750537742786042,0.03750537742786042,1.0328313684509827,0.04958245648141224,3.0994299297882866
