Datetime,retorno_mensual_activo,retorno_estrategia_neto,equity_estrategia,equity_buy_and_hold
2023-09-05 14:30:00-04:00,0.0012108408189510644,8.720798868144041e-05,1.0132916728654724,0.9666081594049543
2023-09-05 15:30:00-04:00,0.0009827265054833667,9.457260435593806e-05,1.0133875024979475,0.967558070863618
2023-09-06 09:30:00-04:00,-0.007251208966941203,0.000604808157885545,1.0140004075265576,0.9605421051041354
2023-09-06 10:30:00-04:00,0.00114261186633291,0.00044631875258369135,1.0144529749235642,0.9616396319115398
2023-09-06 11:30:00-04:00,-0.0035711664654923814,0.00017483092244763312,1.0146303326729498,0.9582054567061689
2023-09-06 12:30:00-04:00,-0.0012200980849020882,0.00015109656972467272,1.0147836398357553,0.9570363520634989
2023-09-06 13:30:00-04:00,0.0019086884116261693,0.00031881279938475893,1.0151071658487412,0.9588630362581875
2023-09-06 14:30:00-04:00,-0.0016001787846896542,0.00025036167772246,1.0153613097818512,0.957328683970144
2023-09-06 15:30:00-04:00,0.0027476766799894303,0.0001658062657085174,1.0155296630489712,0.9599591136701737
2023-09-07 09:30:00-04:00,0.0033490822427562073,0.0006761241615949537,1.016216287190975,0.9631740956915384
2023-09-07 10:30:00-04:00,0.013912907994901191,0.001246871215307313,1.017483378028,0.976574648267967
2023-09-07 11:30:00-04:00,-0.0032472332643274093,0.00039907372043816746,1.0178894289051537,0.9734034825850124
2023-09-07 12:30:00-04:00,-0.004128532102673055,0.0005070345716308634,1.0184055340357063,0.9693847550583065
2023-09-07 13:30:00-04:00,-0.0029396200725939625,0.0002831642715324917,1.0186939100968762,0.9665351321742705
2023-09-07 14:30:00-04:00,0.0015875923480885845,0.00013247880730088226,1.0188288654510904,0.9680695959542691
2023-09-07 15:30:00-04:00,7.54359304215857e-05,0.00016209694383940518,1.0189940144964753,0.9681426231849528
2023-09-08 09:30:00-04:00,0.009689043153007004,0.0010484046377905246,1.0200623325471543,0.9775229988392572
2023-09-08 10:30:00-04:00,-0.0042889461321186095,0.00042883390206343197,1.0204997698575684,0.9733304553543286
2023-09-08 11:30:00-04:00,0.0027025042579933434,0.00026494966859477427,1.020770150933393,0.9759608850543583
2023-09-08 12:30:00-04:00,0.000883403528861848,0.00024877046911818467,1.0210240884027024,0.9768230523442465
2023-09-08 13:30:00-04:00,0.0009125277910082552,0.00012179058992048644,1.021148439528752,0.9777144305264082
2023-09-08 14:30:00-04:00,-0.0005230705231800137,1.717666860548509e-06,1.0211501935215863,0.977203016927712
2023-09-08 15:30:00-04:00,-0.0005981892311106574,0.00013655956602748957,1.0212896413488624,0.976618464606377
2023-09-11 09:30:00-04:00,0.015112890605467832,0.0011353138819611506,1.022449125656189,0.9913779926252532
2023-09-11 10:30:00-04:00,-0.004789177235432929,0.0006802770003309449,1.0231446742803814,0.9866301077112631
2023-09-11 11:30:00-04:00,0.003997699715199143,0.0002496522953558785,1.0234001046967967,0.9905743586118674
2023-09-11 12:30:00-04:00,-0.0009589501791615884,9.502425953851563e-05,1.0234973525339572,0.9896244471532036
2023-09-11 13:30:00-04:00,-0.002510309596588489,0.0001401410242039217,1.0236407865012114,0.9871401834064963
2023-09-11 14:30:00-04:00,-0.0012584264992860916,-1.489021986757601e-05,1.023625544264835,0.9858979400411875
2023-09-11 15:30:00-04:00,0.0009634987761755198,4.452732039065803e-05,1.0236711235674045,0.9868478514998511
2023-09-12 09:30:00-04:00,-0.0019991431759340816,0.00047574232141514637,1.0241581272440963,0.9848750013518399
2023-09-12 10:30:00-04:00,0.005254145055519244,0.000465382105002507,1.0246347521092085,0.9900496774704972
2023-09-12 11:30:00-04:00,-0.0005771389897083479,0.00011766552754137355,1.0247553162978527,0.9894782811998808
2023-09-12 12:30:00-04:00,0.0018461084284473461,0.0001539791540858081,1.0249131072546012,0.9913049653945695
2023-09-12 13:30:00-04:00,0.0007371276248644421,-5.99989341390103e-05,1.0248516135605807,0.9920356836692271
2023-09-12 14:30:00-04:00,-0.0013994434368945763,0.00011667169730411025,1.0249711847378196,0.990647385842551
2023-09-12 15:30:00-04:00,-0.0010325961628389058,0.0002567183183701658,1.0252343136167432,0.9896244471532035
2023-09-13 09:30:00-04:00,0.0045038437637023865,0.0005485171333295375,1.0257966722034393,0.9940815610479219
2023-09-13 10:30:00-04:00,0.0035280831809791913,0.00017414059823989145,1.0259753050496092,0.9975887634839766
2023-09-13 11:30:00-04:00,0.0035156795710149513,0.00023878225398563896,1.0262202897454824,1.0010959659200314
2023-09-13 12:30:00-04:00,0.00209921120042611,0.00021293839510234098,1.0264388114470022,1.0031974777843922
2023-09-13 13:30:00-04:00,0.0013648685654132908,5.4874284575839e-05,1.0264951365424413,1.004566710486722
2023-09-13 14:30:00-04:00,-0.006655222621164358,0.0005297139878809312,1.0270388853747596,0.9978810953906221
2023-09-13 15:30:00-04:00,0.0019769275770111783,0.00012178033035712199,1.02716395850951,0.9998538340466779
2023-09-14 09:30:00-04:00,0.001973138553688969,0.0005856844451097363,1.0277655524625864,1.0018266841946892
2023-09-14 10:30:00-04:00,0.005761748104559317,0.0006658656547062599,1.0284499062450614,1.007598957193445
2023-09-14 11:30:00-04:00,0.00239305181769911,0.00014022310338211721,1.028594118682588,1.0100101937094685
2023-09-14 12:30:00-04:00,0.0011575176666052123,4.5679846369055455e-05,1.0286411047039055,1.0111792983521386
2023-09-14 13:30:00-04:00,0.00021676984918839182,8.889871292675446e-05,1.0287325495741773,1.011398491536145
2023-09-14 14:30:00-04:00,0.0,0.00011642718287278872,1.0288523220068537,1.011398491536145
2023-09-14 15:30:00-04:00,0.0013004474566644664,8.880425738944041e-05,1.028943688473273,1.0127137621321374
2023-09-15 09:30:00-04:00,0.0004328827990738304,0.000763263843010085,1.0297290439871782,1.0131521485001498
2023-09-15 10:30:00-04:00,-0.0038222902444773332,0.000392876392663778,1.030133600219401,1.0092795869267663
2023-09-15 11:30:00-04:00,-0.0007963556538268524,0.00033588635810263053,1.0304796080427379,1.0084758414214252
2023-09-15 12:30:00-04:00,-0.0024634950453159554,0.000300491360325999,1.0307892582619467,1.0059914661827627
2023-09-15 13:30:00-04:00,0.0016706202684784177,7.052643700560719e-05,1.0308619561556356,1.0076720959160839
2023-09-15 14:30:00-04:00,0.0016677233081840992,8.972468749654617e-05,1.0309544499225036,1.0093526141574498
2023-09-15 15:30:00-04:00,-0.006225572709941729,0.0005406900582689403,1.031511876744105,1.0030688160680428
2023-09-18 09:30:00-04:00,0.0007284826952569379,0.0011891890305855204,1.0327385393528477,1.0037995343427002
2023-09-18 10:30:00-04:00,-0.0020381334207676405,0.0002663359076147241,1.0330135947090548,1.0017536569640053
2023-09-18 11:30:00-04:00,-0.0020422958922807766,0.00018693101345536054,1.0332066969872271,0.9997077795853104
2023-09-18 12:30:00-04:00,0.0007308203433260552,-9.838712786591574e-06,1.0331965315632863,1.0004383863680126
2023-09-18 13:30:00-04:00,-0.003286568465235673,0.00020637367852105516,1.0334097561321403,0.9971503771159642
2023-09-18 14:30:00-04:00,-0.0014655011830676523,0.00010078750038691311,1.0335139109183362,0.9956890520586044
2023-09-18 15:30:00-04:00,0.0018345930297334334,0.00011504756849349911,1.0336328141807916,0.9975157362532929
2023-09-19 09:30:00-04:00,-0.009229488178965517,0.001002911201857202,1.0346694561087406,0.9883091765572111
2023-09-19 10:30:00-04:00,-0.0005914670582856107,0.00026558391268204215,1.0349442476712265,0.9877246242358761
2023-09-19 11:30:00-04:00,0.0019973685980922973,0.00014751838343139936,1.0350969209735845,0.9896974743838874
2023-09-19 12:30:00-04:00,-0.001993387069356034,8.817334191949105e-05,1.0351881889283174,0.9877246242358763
2023-09-19 13:30:00-04:00,0.0013316166912513694,0.00019131310811039927,1.0353862339982205,0.9890398948318687
2023-09-19 14:30:00-04:00,0.0022901710785752094,0.0001246531730017719,1.0355152981775706,0.9913049653945697
2023-09-19 15:30:00-04:00,-0.0035379651656023414,0.0002209223952856241,1.0357440666975988,0.9877977629585151
2023-09-20 09:30:00-04:00,0.005473705311128452,0.0008633602576258735,1.0366382869618571,0.9932046768199418
2023-09-20 10:30:00-04:00,0.0008092445838199236,0.00013814077533917692,1.0367814889785643,0.994008422325283
2023-09-20 11:30:00-04:00,-0.0026462851228929996,0.000315575580429931,1.0371086718987275,0.9913779926252533
2023-09-20 12:30:00-04:00,0.0028745184956595615,0.00020451810076815795,1.0373207793945944,0.9942277270012444
2023-09-20 13:30:00-04:00,-0.009039545234956425,0.0007829828677844464,1.0381329837932574,0.9852403604891687
2023-09-20 14:30:00-04:00,0.0020765261561950243,0.0003857338609244672,1.038533426837249,0.9872862378678635
2023-09-20 15:30:00-04:00,-0.002960286493035036,0.00020038057027955196,1.038741528757573,0.9843635877531439
2023-09-21 09:30:00-04:00,0.002301050740683319,0.0010945506617979159,1.0398784839853115,0.986628658315845
2023-09-21 10:30:00-04:00,-0.0006664914367490171,0.0002302364874520206,1.0401179019548412,0.9859710787638263
2023-09-21 11:30:00-04:00,0.0005943396610454954,0.00011873739273717603,1.0402414028426585,0.9865570804805794
2023-09-21 12:30:00-04:00,0.0016279256892890448,0.00015507895136517797,1.040402722388578,0.9881631220958438
2023-09-21 13:30:00-04:00,-0.004362700182746648,0.00043746248287118597,1.0408578595467,0.9838520626624927
2023-09-21 14:30:00-04:00,-0.005569996539150135,0.00038839500131318896,1.0412621235364254,0.9783720100784269
2023-09-21 15:30:00-04:00,-0.0005973605370547252,0.0002853417074279795,1.0415592390486355,0.9777875692490471
2023-09-22 09:30:00-04:00,0.00807044173633198,0.0014591936996028038,1.0430790757280184,0.9856787468571812
2023-09-22 10:30:00-04:00,0.010266937200069659,0.0010548993812007485,1.0441794191995473,0.9957986486506072
2023-09-22 11:30:00-04:00,0.0008437482575860411,0.00033512863148467073,1.044529353619328,0.9966388520253127
2023-09-22 12:30:00-04:00,-0.0019061181706008234,0.00018140256515300731,1.044718833923452,0.9947391405999405
2023-09-22 13:30:00-04:00,-0.004407272706079102,0.000285761158333835,1.0450173739875672,0.9903550539359058
2023-09-22 14:30:00-04:00,0.0026560471313554768,0.0004932510041839806,1.0455328298566762,0.9929854836359358
2023-09-22 15:30:00-04:00,-0.0036791760298447995,0.00033852364420022785,1.0458867674403702,0.9893321152465586
2023-09-25 09:30:00-04:00,-0.011964513960214918,0.00048636090917747747,1.046395445879479,0.9774952373424022
2023-09-25 10:30:00-04:00,0.0019434482673665876,0.0004492743377665947,1.0468655645004685,0.9793949487677743
2023-09-25 11:30:00-04:00,0.0029095748223137985,0.00035135303085398614,1.0472333838894525,0.9822445716518103
2023-09-25 12:30:00-04:00,-0.001859704036456744,0.0001871383812108324,1.0474293614496635,0.9804178874571218
2023-09-25 13:30:00-04:00,0.002682967878985032,0.0004662867891917107,1.047917763923519,0.9830483171571516
2023-09-25 14:30:00-04:00,-0.0006689188522496226,0.0003170014144977994,1.0482499553369602,0.9823907376051328
2023-09-25 15:30:00-04:00,0.003644518440210076,0.00025097876053970403,1.0485130438114865,0.9859710787638263
2023-09-26 09:30:00-04:00,-0.020453606904471844,0.0017840668019805232,1.0503836611243942,0.9658044138996129
2023-09-26 10:30:00-04:00,0.0017401346578396204,0.0003517521831036231,1.050753135870291,0.9674850436329341
2023-09-26 11:30:00-04:00,-0.004588814769760696,0.0003907739048007806,1.0511637427761769,0.9630454339751887
2023-09-26 12:30:00-04:00,0.0037753817464212247,0.00037605889871746034,1.0515590422556569,0.966681298127593
2023-09-26 13:30:00-04:00,-0.0060468861171896204,0.0005578628443563006,1.0521456679739782,0.9608358864061983
2023-09-26 14:30:00-04:00,-0.006007553506713448,0.0005251171327382466,1.0526981676903677,0.9550636134074426
2023-09-26 15:30:00-04:00,-0.00022962310874663494,0.00013639329597885425,1.0528417486631299,0.9548443087314812
2023-09-27 09:30:00-04:00,-0.053564389337809604,0.004815767365318849,1.057911989597187,0.9036986564215964
2023-09-27 10:30:00-04:00,-0.005337976761597418,0.0015515436810368652,1.0595533862597397,0.8988747339941311
2023-09-27 11:30:00-04:00,-0.009429329087696892,0.0014507286595555205,1.0610905107235158,0.8903989483186844
2023-09-27 12:30:00-04:00,-0.010914178765741078,0.0015127814470015926,1.0626957087617277,0.8806809750239064
2023-09-27 13:30:00-04:00,0.00829668970486841,0.0008586439585698194,1.063608186011854,0.8879877118026607
2023-09-27 14:30:00-04:00,-0.013494605497583634,0.0014720442182802526,1.0651738642925883,0.8760046679451817
2023-09-27 15:30:00-04:00,0.0004170744183198405,0.0006197435074761526,1.0658339988793168,0.8763700270825104
2023-09-28 09:30:00-04:00,-0.026728387962528077,0.003747924912017636,1.069828664675792,0.8529460689999179
2023-09-28 10:30:00-04:00,-0.009544733093538538,0.0016131425250497699,1.0715544507892978,0.8448049264281308
2023-09-28 11:30:00-04:00,0.001470317980513336,0.0012000476449791021,1.0728403671844344,0.8460470583014843
2023-09-28 12:30:00-04:00,-0.006347703640556701,0.0006482608308610828,1.0735358475722467,0.8406766023094217
2023-09-28 13:30:00-04:00,0.0018686396707692232,0.0008659993715179958,1.0744655289415463,0.8422475239587845
2023-09-28 14:30:00-04:00,-0.002776088350337158,0.0006316786895340081,1.0751442459188176,0.8399093704194223
2023-09-28 15:30:00-04:00,-0.00687249505964338,0.0008388044504701414,1.0760460816971917,0.8341370974206666
2023-09-29 09:30:00-04:00,0.015942533605824538,0.0018721410565201001,1.0780605917454447,0.8474353561281605
2023-09-29 10:30:00-04:00,0.003362643372652796,0.0007951921920452634,1.0789178571105524,0.8502849790121965
2023-09-29 11:30:00-04:00,-0.010226024003777923,0.001261870004501214,1.080279311191761,0.8415899444067659
2023-09-29 12:30:00-04:00,-0.00477516105487541,0.000417299084441983,1.080730110759263,0.83757121688006
2023-09-29 13:30:00-04:00,-0.0032260033306305003,0.0005518145073347969,1.0813264733128936,0.8348692093447646
2023-09-29 14:30:00-04:00,0.0016610897488587018,0.00048128115455551635,1.081846895366421,0.8362560020300449
2023-09-29 15:30:00-04:00,0.0011359098844825333,0.000513856293751096,1.08240280920248,0.8372059134887087
2023-10-02 09:30:00-04:00,-0.07348575697668769,0.006244526553788088,1.0891619022864396,0.7756832031906316
2023-10-02 10:30:00-04:00,-0.0089487994052867,0.002511672112686163,1.0918975198626126,0.7687417698032284
2023-10-02 11:30:00-04:00,-0.00807906550249693,0.0014080799342993352,1.0934349988506422,0.7625310546904827
2023-10-02 12:30:00-04:00,-0.028459191292957153,0.0028518023211926923,1.096553259318438,0.7408300375382258
2023-10-02 13:30:00-04:00,-0.0010849256436902266,0.0016167420616781715,1.0983261030956484,0.7400262920328846
2023-10-02 14:30:00-04:00,0.007800167111463585,0.002056670585392287,1.100584998085054,0.7457986207776178
2023-10-02 15:30:00-04:00,0.0217497915875442,0.0020476261898154527,1.102838584751251,0.7620195853458089
2023-10-03 09:30:00-04:00,-0.010211932419761705,0.004315044468261132,1.1075973822857668,0.7542378928377227
2023-10-03 10:30:00-04:00,-0.0028578171305981837,0.002080668444846785,1.1099019252086837,0.7520824188670248
2023-10-03 11:30:00-04:00,0.008258024595365177,0.0013338334125701104,1.111382349481203,0.7582931339797704
2023-10-03 12:30:00-04:00,-0.0017344411957315176,0.0010049934859452483,1.112499281502826,0.7569779191297555
2023-10-03 13:30:00-04:00,0.005308909844194742,0.0006565510804142086,1.1132296941080568,0.7609966466564615
2023-10-03 14:30:00-04:00,0.011857902950147325,0.0014216702456820742,1.11481233964078,0.7700204710379014
2023-10-03 15:30:00-04:00,0.002419673086767382,0.0005217494223523076,1.115393992335019,0.7718836688479317
2023-10-04 09:30:00-04:00,-0.016094310410050383,0.0037119335897371204,1.1195342607609582,0.7594607334810446
2023-10-04 10:30:00-04:00,-0.02000962007317153,0.002386294313634511,1.1222057990013312,0.7442642127435967
2023-10-04 11:30:00-04:00,0.012075355587756187,0.0016255510322432155,1.124030001796287,0.753251467763717
2023-10-04 12:30:00-04:00,-0.01813944304603865,0.002126978768412217,1.126420789745166,0.739587905664872
2023-10-04 13:30:00-04:00,-9.881580823789538e-05,0.0005881803465594212,1.12708332831565,0.7395148226882108
2023-10-04 14:30:00-04:00,0.005434275829790058,0.0008027568425287588,1.1279881021695557,0.7435335502149168
2023-10-04 15:30:00-04:00,-0.005306612659111587,0.0006463739840426195,1.1287172043331075,0.7395879056648722
2023-10-05 09:30:00-04:00,-0.034971374319105575,0.002468283125636554,1.1315031979621786,0.7137235001739826
2023-10-05 10:30:00-04:00,-0.009416440765034229,0.0013633000619383173,1.1330457763420438,0.7070027651119813
2023-10-05 11:30:00-04:00,0.006610169745443706,0.0007265947863500527,1.13386904149583,0.7116761733998697
2023-10-05 12:30:00-04:00,0.006057457172974123,0.0006572183411517394,1.134614241026365,0.7159871213412655
2023-10-05 13:30:00-04:00,0.009696938081533046,0.0009375128251084105,1.135677956428878,0.7229300041240868
2023-10-05 14:30:00-04:00,0.003939763839334143,0.0004558715795179337,1.1361956797326989,0.7257781776127046
2023-10-05 15:30:00-04:00,-0.00432900732154573,0.0006872805808678511,1.136976564959445,0.7226362785680011
2023-10-06 09:30:00-04:00,-0.04186045829903384,0.003770893622171211,1.1412639826368087,0.6923863927636362
2023-10-06 10:30:00-04:00,0.01795484084508514,0.0017851650489244574,1.1433013272102084,0.7048180802490099
2023-10-06 11:30:00-04:00,0.011388955919967358,0.0017824463042276522,1.145339200435513,0.7128452222965619
2023-10-06 12:30:00-04:00,0.013940146006407472,0.0017488487509325235,1.1473422254655887,0.722782388775346
2023-10-06 13:30:00-04:00,0.011322308606083631,0.0010267483741986066,1.1485202572302349,0.7309659540361028
2023-10-06 14:30:00-04:00,0.004898019385098484,0.0008458642537732902,1.1494917494605603,0.7345462394488186
2023-10-06 15:30:00-04:00,-0.0006963065321218265,0.00037591285505642665,1.1499238581859639,0.7340347701041449
2023-10-09 09:30:00-04:00,-0.03444155998412146,0.00384694470680245,1.154347551685438,0.7087534675391721
2023-10-09 10:30:00-04:00,0.012171165230348002,0.00148047003622285,1.1560565286470954,0.7173798231001735
2023-10-09 11:30:00-04:00,-0.007237700571493977,0.0009255484286027276,1.1571265149505607,0.712187642744543
2023-10-09 12:30:00-04:00,0.001973920887242242,0.0006978566129486526,1.1579340233410373,0.7135934448081923
2023-10-09 13:30:00-04:00,0.0040711498947800795,0.0007275735558441858,1.1587765055158328,0.7164985906859389
2023-10-09 14:30:00-04:00,-0.005302841688892501,0.00045473083339993606,1.1593034369219104,0.7126991120892168
2023-10-09 15:30:00-04:00,0.011277408896825047,0.0010134833139042395,1.1604783716109826,0.720736511396651
2023-10-10 09:30:00-04:00,0.019870226040150873,0.002253374960847708,1.163093364516176,0.7350577087934922
2023-10-10 10:30:00-04:00,0.009145111162024211,0.001869575764073882,1.1652678556818306,0.7417798932509115
2023-10-10 11:30:00-04:00,0.009850276133438918,0.0011512163311323033,1.166609331067435,0.7490866300296659
2023-10-10 12:30:00-04:00,-0.002633599804011122,0.00048353147024675813,1.1671734233924895,0.7471138356276324
2023-10-10 13:30:00-04:00,-0.0029340151761155786,0.0004177957727656246,1.1676610635148672,0.7449217922956151
2023-10-10 14:30:00-04:00,0.008827872023731587,0.0008741123676985248,1.1686817304917656,0.7514978665456895
2023-10-10 15:30:00-04:00,0.003402999312724031,0.0005779029766397274,1.1693571151425612,0.7540552132690581
2023-10-11 09:30:00-04:00,0.011627951677542825,0.0014877657196489499,1.171096844572498,0.76282333085115
2023-10-11 10:30:00-04:00,0.003065131131678056,0.0008076321033611802,1.1720426599803198,0.7651614843905121
2023-10-11 11:30:00-04:00,0.0070664424669930614,0.0006760291319079229,1.1728349949623054,0.7705684539979167
2023-10-11 12:30:00-04:00,0.004646291181712003,0.0008600063867115964,1.173843640548532,0.7741487394106327
2023-10-11 13:30:00-04:00,0.0030202897974649368,0.0007629040588335577,1.1747391706263424,0.776486892949995
2023-10-11 14:30:00-04:00,0.004704996855127153,0.00072131556526681,1.1755865282752438,0.7801402613393721
2023-10-11 15:30:00-04:00,0.0029034859767265164,0.00034112908805546756,1.1759875550355647,0.7824053876480507
2023-10-12 09:30:00-04:00,-0.004015691985644665,0.0016135948576868663,1.177885122507074,0.7792634886033472
2023-10-12 10:30:00-04:00,-0.00881389993396442,0.0020159630144146127,1.1802596953492772,0.7723951381926052
2023-10-12 11:30:00-04:00,0.006338077521029106,0.0009205823671792421,1.181346221613508,0.7772906384553359
2023-10-12 12:30:00-04:00,-0.006392182014781311,0.0011639969371897833,1.1827213049972267,0.7723220552159438
2023-10-12 13:30:00-04:00,-0.005392617892915674,0.0010368024395480634,1.183947553331553,0.7681572174818929
2023-10-12 14:30:00-04:00,0.004280458379086305,0.0004196525690227451,1.184444399963897,0.771445282479919
2023-10-12 15:30:00-04:00,0.003978008729507154,0.0003768599881863254,1.1848907696664748,0.7745140985479612
2023-10-13 09:30:00-04:00,0.037594345380675076,0.0030183908045977015,1.1884672330700887,0.8036314490709754
2023-10-13 10:30:00-04:00,-0.002227601447673866,0.0006328265524357261,1.1892193266918754,0.8018412784916287
2023-10-13 11:30:00-04:00,0.0009112308735892416,0.0005387525054553704,1.1898600215836665,0.8025719410203085
2023-10-13 12:30:00-04:00,-0.014930803389718417,0.0015321169652664144,1.1916830263090272,0.7905888971628295
2023-10-13 13:30:00-04:00,0.002622974631909969,0.0006130055799814673,1.192413534653724,0.7926625917843573
2023-10-13 14:30:00-04:00,-0.001602130754433273,0.0005336212486234075,1.1930498318529612,0.7913926426681708
2023-10-13 15:30:00-04:00,0.0056319880352833085,0.0008511650996981369,1.194065314232035,0.7958497565628891
2023-10-16 09:30:00-04:00,-0.005784036577385798,0.002088663449215734,1.1965593148098477,0.7912465324608258
2023-10-16 10:30:00-04:00,0.008080155070665729,0.0011815971301614627,1.197973165862295,0.7976399271422357
2023-10-16 11:30:00-04:00,0.00013740108572024567,0.0007506407104988875,1.1988724132906765,0.7977495237342389
2023-10-16 12:30:00-04:00,0.0035720771987390876,0.00025716374457677863,1.1991807198097482,0.8005991466182749
2023-10-16 13:30:00-04:00,-0.0005475728644780409,0.00046536331032067627,1.1997387745191916,0.8001607602502625
2023-10-16 14:30:00-04:00,-0.00018267073391209365,0.0004032319108265265,1.2002225474777337,0.8000145942969399
2023-10-16 15:30:00-04:00,-0.007032575194900081,0.0005789288462915236,1.2009173909324382,0.7943884315055292
2023-10-17 09:30:00-04:00,0.001563632882970678,0.0018332759354196437,1.2031190038856616,0.7956305633788827
2023-10-17 10:30:00-04:00,-0.000585884814288784,0.0003547426711479994,1.203545801534809,0.795164415514015
2023-10-17 11:30:00-04:00,0.007477950890307117,0.000697843072688103,1.204385687635073,0.8011106159629485
2023-10-17 12:30:00-04:00,-0.009120758897910197,0.0009304203255849796,1.205506272558692,0.7938038791841941
2023-10-17 13:30:00-04:00,-0.006903534648505016,0.0006128554101805625,1.2062450735998362,0.7883238266001283
2023-10-17 14:30:00-04:00,-0.0009268558224747592,0.0002171853308804781,1.206507052335269,0.7875931640714484
2023-10-17 15:30:00-04:00,0.0051024716364396205,0.00045905112635938696,1.207060900756604,0.7916118358521768
2023-10-18 09:30:00-04:00,-0.0066789245891295534,0.0020802017626586093,1.2095718309699943,0.7863247200966577
2023-10-18 10:30:00-04:00,-0.003404701018333456,0.0007482237383607761,1.2104768613271786,0.7836475195214038
2023-10-18 11:30:00-04:00,-0.007373445239656218,0.0008029523185553402,1.2114488165295387,0.7778693374490203
